"mmsi","signalpower","ppm","received_at","station_id","msg_id","imo","callsign","shipname","shiptype","to_port","to_bow","to_stern","to_starboard","eta","draught","destination","status","turn","speed","lat","lon","course","heading","aid_type","alt","count","msg_types","channels"
"503106710","0","0","2024-10-03 21:38:56","0",1,NULL,NULL,"ETHEL TURNER        ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.85469","151.18824",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503158960","0","0","2024-10-03 21:38:57","0",1,NULL,NULL,"ENGAGE RENEGADE     ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.86320333333334","151.18299833333333",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503730800","0","0","2024-10-03 21:38:57","0",1,NULL,NULL,"PV SHARP            ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.85559666666667","151.20290666666668",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503012800","0","0","2024-10-03 21:38:58","0",1,NULL,NULL,"OSCAR 2             ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.87012166666667","151.187175",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503053140","0","0","2024-10-03 21:38:58","0",1,NULL,NULL,"FRED HOLLOWS        ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.86071","151.21192000000002",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503603000","0","0","2024-10-03 21:39:00","0",1,NULL,NULL,"FRESHWATER",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.855125","151.18861166666665",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503161930","0","0","2024-10-03 21:39:02","0",1,NULL,NULL,"FRANCES BODKIN      ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.821616666666664","151.04682666666668",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"538010110","0","0","2024-10-03 21:39:04","0",3,NULL,NULL,"TS TIANJIN          ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.96069666666667","151.19916166666664",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503106720","0","0","2024-10-03 21:39:04","0",1,NULL,NULL,"KURT FEARNLEY       ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.82583","151.09661333333332",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"636015685","0","0","2024-10-03 21:39:05","0",3,NULL,NULL,"GSL CHRISTEL ELISABE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.97102666666667","151.21383333333333",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503106790","0","0","2024-10-03 21:39:06","0",1,NULL,NULL,"BALMORAL            ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.85892333333333","151.25401",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503059930","0","0","2024-10-03 21:39:06","0",3,NULL,NULL,"MAY GIBBS           ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.87054666666667","151.26207666666667",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503650800","0","0","2024-10-03 21:39:07","0",1,NULL,NULL,"RESPONSE 2          ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.96826","151.22057333333333",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503100460","0","0","2024-10-03 21:39:08","0",3,NULL,NULL,"ESME TIMBERY        ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.85473666666667","151.18885333333336",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503345700","0","0","2024-10-03 21:39:09","0",3,NULL,NULL,"SIRIUS              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.84243333333333","151.21938166666666",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503241900","0","0","2024-10-03 21:39:09","0",1,NULL,NULL,"NICOLE LIVINGSTONE  ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.85004833333333","151.211065",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503376200","0","0","2024-10-03 21:39:09","0",3,NULL,NULL,"DAWN FRASER         ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.85998333333333","151.21043333333333",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"538010363","0","0","2024-10-03 21:39:10","0",1,NULL,NULL,"SABRINA GLORY       ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-34.01695333333333","151.32278333333335",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503058420","0","0","2024-10-03 21:39:11","0",3,NULL,NULL,"BUNGAREE            ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.840408333333336","151.23077333333333",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503016010","0","0","2024-10-03 21:39:11","0",1,NULL,NULL,"MACLEAY             ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.840285","151.18656166666668",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503858116","0","0","2024-10-03 21:39:13","0",1,NULL,NULL,"SVITZER WARANG      ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.97459","151.208795",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503605000","0","0","2024-10-03 21:39:14","0",1,NULL,NULL,"QUEENSCLIFF         ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.85545333333333","151.18838666666667",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"566952000","0","0","2024-10-03 21:39:15","0",1,NULL,NULL,"APL SAVANNAH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.97388333333333","151.20772166666666",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503000196","0","0","2024-10-03 21:39:15","0",1,NULL,NULL,"THE JACKSON         ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.866216666666666","151.20080000000002",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503106690","0","0","2024-10-03 21:39:17","0",3,NULL,NULL,"CHERYL SALISBURY    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.8598","151.21125333333333",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"636012254","0","0","2024-10-03 21:39:18","0",3,NULL,NULL,"YM SUCCESS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.96933333333333","151.21878333333333",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503345300","0","0","2024-10-03 21:39:18","0",3,NULL,NULL,"FISHBURN            ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.853676666666665","151.18973833333334",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503344900","0","0","2024-10-03 21:39:19","0",3,NULL,NULL,"ALEXANDER           ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.84936666666667","151.21043333333333",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"477257300","0","0","2024-10-03 21:39:20","0",3,NULL,NULL,"PIONEER             ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.86543666666667","151.18170999999998",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503345400","0","0","2024-10-03 21:39:21","0",1,NULL,NULL,"FRIENDSHIP          ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.850586666666665","151.22401666666667",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503376600","0","0","2024-10-03 21:39:23","0",3,NULL,NULL,"MARLENE MATHEWS     ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.842816666666664","151.1558",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503106810","0","0","2024-10-03 21:39:23","0",1,NULL,NULL,"CLONTARF            ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.854663333333335","151.21207833333335",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503114780","0","0","2024-10-03 21:39:27","0",3,NULL,NULL,"OCEANA              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.869614999999996","151.18019666666666",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503164160","0","0","2024-10-03 21:39:27","0",1,NULL,NULL,"JOHN NUTT           ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.85453333333333","151.18856",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503046120","0","0","2024-10-03 21:39:28","0",1,NULL,NULL,"CATHERINE HAMLIN    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.85588666666667","151.18809833333336",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503702700","0","0","2024-10-03 21:39:30","0",3,NULL,NULL,"WAREE               ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.85569833333333","151.18919833333334",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503376400","0","0","2024-10-03 21:39:30","0",3,NULL,NULL,"MARJORIE JACKSON    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.83668333333333","151.10875",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503000186","0","0","2024-10-03 21:39:32","0",1,NULL,NULL,"SL KAMAY            ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.994855","151.22118166666667",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503575000","0","0","2024-10-03 21:39:33","0",1,NULL,NULL,"SL DIAMANTINA       ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.99845166666667","151.22915666666668",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503055050","0","0","2024-10-03 21:39:36","0",3,NULL,NULL,"VICTOR CHANG        ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.80043166666667","151.28366499999998",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503090160","0","0","2024-10-03 21:39:36","0",1,NULL,NULL,"ME-MEL              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.87019","151.18558666666667",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503016950","0","0","2024-10-03 21:39:39","0",1,NULL,NULL,"PV SINCLAIR         ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-34.013526666666664","151.28213333333332",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503345200","0","0","2024-10-03 21:39:40","0",1,NULL,NULL,"CHARLOTTE           ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.84964333333333","151.21016",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503067480","0","0","2024-10-03 21:39:40","0",3,NULL,NULL,"CRYSTAL LADY        ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.869645","151.18158666666668",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503106750","0","0","2024-10-03 21:39:41","0",3,NULL,NULL,"RUTH PARK           ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.86817333333333","151.19889333333333",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503783000","0","0","2024-10-03 21:39:42","0",1,NULL,NULL,"SVITZER SWIFT       ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.97411666666667","151.20763833333334",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503345500","0","0","2024-10-03 21:39:42","0",1,NULL,NULL,"GOLDEN GROVE        ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.860728333333334","151.21059333333332",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503344800","0","0","2024-10-03 21:39:44","0",3,NULL,NULL,"SUPPLY              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.86929666666666","151.24361333333334",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503376700","0","0","2024-10-03 21:39:44","0",3,NULL,NULL,"SHANE GOULD         ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.84641666666667","151.16378333333333",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"319270200","0","0","2024-10-03 21:39:45","0",1,NULL,NULL,"LANCE               ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.862611666666666","151.19480833333333",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503000000","0","0","2024-10-03 21:39:45","0",3,NULL,NULL,"TEST                ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.767430000000004","151.27318",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503056750","0","0","2024-10-03 21:39:48","0",1,NULL,NULL,"SVITZER WARRAWEE    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.97273666666667","151.20554666666666",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503077160","0","0","2024-10-03 21:39:53","0",1,NULL,NULL,"SL MARTINIQUE       ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.99115166666667","151.21849333333333",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"229955000","0","0","2024-10-03 21:39:55","0",3,NULL,NULL,"CMA CGM SEATTLE     ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.96939833333333","151.21018666666666",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503100450","0","0","2024-10-03 21:39:57","0",1,NULL,NULL,"OLIVE COTTON        ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.84558333333333","151.16221333333334",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503345100","0","0","2024-10-03 21:39:57","0",1,NULL,NULL,"BORROWDALE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.838903333333334","151.17673666666667",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"248000135","0","0","2024-10-03 21:40:07","0",3,NULL,NULL,"FRIVOLOUS           ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.86992166666667","151.18003666666667",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503042780","0","0","2024-10-03 21:40:09","0",3,NULL,NULL,"GHOST II            ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.86939666666667","151.25628666666668",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503004360","0","0","2024-10-03 21:40:10","0",3,NULL,NULL,"SVITZER WARATAH     ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.85592833333333","151.189055",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503384300","0","0","2024-10-03 21:40:18","0",3,NULL,NULL,"PB PLENTY           ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.96751666666667","151.22004833333332",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503100470","0","0","2024-10-03 21:40:30","0",1,NULL,NULL,"MARGARET OLLEY      ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.81791666666667","151.04334666666668",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503352000","0","0","2024-10-03 21:40:33","0",3,NULL,NULL,"BULLARA             ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.85640166666666","151.1886",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"256300000","0","0","2024-10-03 21:40:45","0",3,NULL,NULL,"CMA CGM TANCREDI    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.96845","151.21401666666668",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"319106500","0","0","2024-10-03 21:40:50","0",3,NULL,NULL,"BOMBALA             ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.8679","151.25593333333333",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503702600","0","0","2024-10-03 21:41:09","0",3,NULL,NULL,"ELWING              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.855765","151.18913833333332",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"311000481","0","0","2024-10-03 21:41:11","0",3,NULL,NULL,"ICS RELIANCE        ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.839725","151.18580333333333",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503039350","0","0","2024-10-03 21:41:20","0",3,NULL,NULL,"RHEMTIDE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.86384666666667","151.19539",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503334000","0","0","2024-10-03 21:41:41","0",3,NULL,NULL,"MERCATOR 1          ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.841651666666664","151.19312833333333",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"228406800","0","0","2024-10-03 21:42:27","0",3,NULL,NULL,"FREYCINET           ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.97304333333333","151.21096666666665",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503156890","0","0","2024-10-03 21:42:43","0",3,NULL,NULL,"GIRAWAA             ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.86449","151.19096",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503071000","0","0","2024-10-03 21:44:07","0",3,NULL,NULL,"YOUNG ENDEAVOUR     ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.840920000000004","151.19383666666667",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503493000","0","0","2024-10-03 22:03:55","0",3,NULL,NULL,"SV JAMES CRAIG",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.86720833333333","151.19854333333333",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"518378000","0","0","2024-10-03 22:17:43","0",3,NULL,NULL,"SOREN LARSEN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.864691666666666","151.18113499999998",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503111090","0","0","2024-10-03 22:28:13","0",3,NULL,NULL,"MARINE RESCUE PJ-31",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.85666666666667","151.16239833333333",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503100480","0","0","2024-10-03 22:28:37","0",3,NULL,NULL,"RUBY LANGFORD       ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.85512666666667","151.18794666666665",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503164160","0","0","2024-10-04 03:35:38","0",1,NULL,NULL,"JOHN NUTT           ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.83186666666667","151.10064",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503345200","0","0","2024-10-04 03:35:38","0",3,NULL,NULL,"CHARLOTTE           ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.849983333333334","151.21104",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503058420","0","0","2024-10-04 03:35:39","0",1,NULL,NULL,"BUNGAREE            ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.86387166666667","151.19958",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503345700","0","0","2024-10-04 03:35:39","0",3,NULL,NULL,"SIRIUS              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.84633833333333","151.23966666666666",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503345300","0","0","2024-10-04 03:35:40","0",1,NULL,NULL,"FISHBURN            ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.83351666666667","151.17811",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503345500","0","0","2024-10-04 03:35:42","0",3,NULL,NULL,"GOLDEN GROVE        ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.85456333333333","151.18642666666668",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503004360","0","0","2024-10-04 03:35:42","0",1,NULL,NULL,"SVITZER WARATAH     ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.85914833333333","151.19843833333334",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"538007938","0","0","2024-10-04 03:35:44","0",3,NULL,NULL,"CAPTAIN THANASIS I  ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.96865","151.21360833333335",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503334000","0","0","2024-10-04 03:35:45","0",3,NULL,NULL,"MERCATOR 1          ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.841631666666665","151.19313666666667",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503241900","0","0","2024-10-04 03:35:46","0",3,NULL,NULL,"NICOLE LIVINGSTONE  ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.853249999999996","151.20544999999998",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503376400","0","0","2024-10-04 03:35:49","0",3,NULL,NULL,"MARJORIE JACKSON    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.8449","151.15675000000002",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503055050","0","0","2024-10-04 03:35:50","0",3,NULL,NULL,"VICTOR CHANG        ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.80415","151.28151",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503106790","0","0","2024-10-04 03:35:53","0",3,NULL,NULL,"BALMORAL            ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.85583333333333","151.224425",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503059930","0","0","2024-10-04 03:35:54","0",1,NULL,NULL,"MAY GIBBS           ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.85198166666667","151.26236333333333",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"319270200","0","0","2024-10-04 03:35:54","0",1,NULL,NULL,"LANCE               ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.86259833333334","151.19476833333334",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503156890","0","0","2024-10-04 03:35:55","0",1,NULL,NULL,"GIRAWAA             ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.85404666666667","151.22467999999998",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503100470","0","0","2024-10-04 03:35:56","0",3,NULL,NULL,"MARGARET OLLEY      ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.85847","151.19912000000002",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503106750","0","0","2024-10-04 03:35:57","0",1,NULL,NULL,"RUTH PARK           ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.864646666666665","151.20084",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503106810","0","0","2024-10-04 03:35:58","0",1,NULL,NULL,"CLONTARF            ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.86074","151.21168833333334",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503345100","0","0","2024-10-04 03:35:58","0",3,NULL,NULL,"BORROWDALE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.84934833333333","151.22061666666664",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503161930","0","0","2024-10-04 03:36:00","0",3,NULL,NULL,"FRANCES BODKIN      ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-33.85297666666666","151.20482666666666",NULL,NULL,NULL,NULL,NULL,NULL,NULL
